Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,Revenue,Order_Date,Sales_Channel,Region,Profit,Month_Name,Year,Day_Type,Year_Quarter
3555,Kids,Soccer,Phantom GT,9,2,0.0,2025-04-26,Retail,Hyderabad,1069.25,April,2025,Weekend,2
3556,Women,Basketball,Kyrie Flytrap,M,4,0.0,2025-03-13,Retail,Kolkata,843.61,March,2025,Working Day,1
3557,Kids,Basketball,Air Jordan,L,1,0.0,2024-08-09,Retail,Hyderabad,884.81,August,2024,Working Day,3
3558,Women,Training,Flex Trainer,L,4,0.0,2024-08-30,Online,Mumbai,113.44,August,2024,Working Day,3
3559,Women,Running,Pegasus Turbo,M,2,0.0,2023-07-26,Online,Delhi,787.01,July,2023,Working Day,3
3560,Women,Soccer,Phantom GT,UNKNOWN,2,0.0,2023-07-26,Retail,Hyderabad,3662.98,July,2023,Working Day,3
3561,Women,Basketball,Zoom Freak,11,2,0.0,2024-07-24,Online,Kolkata,1062.39,July,2024,Working Day,3
3562,Women,Basketball,LeBron 20,UNKNOWN,1,0.0,2024-10-31,Retail,Delhi,1904.66,October,2024,Working Day,4
3563,Kids,Running,Pegasus Turbo,L,2,0.0,2024-08-27,Online,Kolkata,233.05,August,2024,Working Day,3
3564,Kids,Soccer,Premier III,7,2,0.0,2024-08-27,Retail,Kolkata,2685.43,August,2024,Working Day,3
3565,Kids,Basketball,Kyrie Flytrap,XL,2,0.0,2024-08-27,Online,Kolkata,3851.81,August,2024,Working Day,3
3566,Men,Lifestyle,Waffle One,XL,2,0.0,2024-12-12,Retail,Hyderabad,2315.64,December,2024,Working Day,4
3567,Men,Lifestyle,Air Force 1,L,2,0.0,2024-08-12,Online,Kolkata,1353.32,August,2024,Working Day,3
3568,Women,Running,Pegasus Turbo,L,0,0.0,2024-08-12,Retail,Pune,1494.24,August,2024,Working Day,3
3569,Women,Soccer,Phantom GT,12,2,0.0,2024-08-12,Online,Kolkata,1797.66,August,2024,Working Day,3
3570,Men,Soccer,Tiempo Legend,UNKNOWN,2,0.0,2025-02-23,Online,Delhi,1914.18,February,2025,Weekend,1
3571,Kids,Basketball,LeBron 20,XL,2,0.0,2025-03-18,Online,Delhi,166.47,March,2025,Working Day,1
3572,Kids,Basketball,LeBron 20,6,2,0.0,2025-03-18,Retail,Delhi,3729.45,March,2025,Working Day,1
3573,Men,Basketball,Air Jordan,UNKNOWN,1,4166.9,2025-03-18,Retail,Mumbai,175.76,March,2025,Working Day,1
3574,Kids,Basketball,Air Jordan,XL,0,0.0,2025-01-13,Online,Bangalore,2589.0,January,2025,Working Day,1
3575,Women,Running,React Infinity,XL,0,0.0,2025-07-03,Retail,Pune,3271.27,July,2025,Working Day,3
3576,Women,Lifestyle,Waffle One,M,2,0.0,2024-03-17,Retail,Bangalore,586.23,March,2024,Weekend,1
3577,Women,Running,Pegasus Turbo,XL,0,0.0,2024-10-19,Online,Kolkata,102.77,October,2024,Weekend,4
3578,Men,Lifestyle,Blazer Mid,XL,4,0.0,2025-02-03,Retail,Hyderabad,1939.74,February,2025,Working Day,1
3579,Men,Basketball,LeBron 20,XL,0,0.0,2025-02-03,Retail,Delhi,1962.41,February,2025,Working Day,1
3580,Men,Basketball,LeBron 20,UNKNOWN,2,0.0,2024-12-23,Retail,Kolkata,677.35,December,2024,Working Day,4
3581,Women,Soccer,Phantom GT,L,4,0.0,2024-12-23,Retail,Kolkata,2178.05,December,2024,Working Day,4
3582,Kids,Soccer,Mercurial Superfly,M,2,0.0,2024-09-01,Online,Pune,806.52,September,2024,Weekend,3
3583,Men,Basketball,Kyrie Flytrap,12,2,0.0,2025-03-19,Online,Bangalore,204.06,March,2025,Working Day,1
3584,Men,Basketball,Air Jordan,10,2,0.0,2025-03-19,Online,Kolkata,258.05,March,2025,Working Day,1
3585,Men,Running,Air Zoom,XL,2,0.0,2025-05-03,Retail,Kolkata,1263.91,May,2025,Weekend,2
3586,Women,Lifestyle,Waffle One,L,2,0.0,2024-12-14,Online,Delhi,3579.64,December,2024,Weekend,4
3587,Men,Training,SuperRep Go,6,2,0.0,2025-07-01,Online,Bangalore,1182.04,July,2025,Working Day,3
3588,Men,Lifestyle,Waffle One,L,2,0.0,2024-08-29,Online,Pune,3190.87,August,2024,Working Day,3
3589,Kids,Training,Flex Trainer,12,2,0.0,2024-09-12,Retail,Mumbai,247.69,September,2024,Working Day,3
3591,Kids,Running,Pegasus Turbo,8,2,0.0,2024-11-08,Retail,Delhi,2210.66,November,2024,Working Day,4
3592,Women,Running,Free RN,L,2,0.0,2025-06-15,Retail,Kolkata,1289.77,June,2025,Weekend,2
3593,Women,Basketball,Air Jordan,L,2,0.0,2025-02-24,Online,Pune,1012.43,February,2025,Working Day,1
3594,Kids,Training,Flex Trainer,UNKNOWN,1,193.9,2025-02-24,Online,Hyderabad,1562.86,February,2025,Working Day,1
3595,Kids,Running,Air Zoom,L,2,0.0,2023-09-05,Online,Pune,3385.84,September,2023,Working Day,3
3596,Men,Training,Metcon 7,8,2,0.0,2025-06-10,Online,Pune,66.97,June,2025,Working Day,2
3597,Kids,Basketball,Zoom Freak,UNKNOWN,2,0.0,2025-04-07,Online,Hyderabad,230.4,April,2025,Working Day,2
3598,Men,Soccer,Tiempo Legend,XL,1,0.0,2024-07-28,Online,Delhi,798.42,July,2024,Weekend,3
3599,Kids,Training,Flex Trainer,L,2,0.0,2024-07-28,Online,Pune,1041.33,July,2024,Weekend,3
3600,Women,Soccer,Phantom GT,UNKNOWN,4,0.0,2024-07-28,Online,Hyderabad,1129.12,July,2024,Weekend,3
3601,Women,Running,Free RN,XL,2,0.0,2024-07-28,Retail,Pune,2730.68,July,2024,Weekend,3
3602,Men,Soccer,Tiempo Legend,XL,1,0.0,2024-07-28,Online,Pune,3731.9,July,2024,Weekend,3
3604,Kids,Training,Flex Trainer,UNKNOWN,2,0.0,2025-01-09,Retail,Mumbai,1150.99,January,2025,Working Day,1
3605,Men,Soccer,Phantom GT,M,2,0.0,2025-01-09,Online,Hyderabad,1627.87,January,2025,Working Day,1
3606,Women,Basketball,LeBron 20,XL,3,0.0,2025-02-14,Retail,Pune,511.49,February,2025,Working Day,1
3607,Kids,Training,SuperRep Go,UNKNOWN,2,0.0,2025-06-14,Retail,Kolkata,3934.51,June,2025,Weekend,2
3608,Men,Soccer,Premier III,XL,2,0.0,2025-06-14,Retail,Delhi,610.18,June,2025,Weekend,2
3609,Men,Training,SuperRep Go,XL,2,0.0,2024-11-03,Online,Delhi,696.69,November,2024,Weekend,4
3610,Kids,Lifestyle,Dunk Low,11,2,0.0,2025-03-14,Online,Kolkata,336.38,March,2025,Working Day,1
3611,Women,Lifestyle,Waffle One,UNKNOWN,1,0.0,2025-04-10,Online,Delhi,3450.57,April,2025,Working Day,2
3612,Women,Running,Air Zoom,XL,1,0.0,2025-06-22,Online,Mumbai,2397.42,June,2025,Weekend,2
3613,Men,Lifestyle,Blazer Mid,XL,4,0.0,2024-08-16,Online,Hyderabad,2136.73,August,2024,Working Day,3
3614,Men,Training,ZoomX Invincible,L,2,0.0,2024-09-17,Online,Pune,2169.69,September,2024,Working Day,3
3615,Women,Lifestyle,Blazer Mid,UNKNOWN,3,0.0,2025-07-01,Retail,Delhi,582.42,July,2025,Working Day,3
3616,Kids,Lifestyle,Blazer Mid,L,1,0.0,2025-07-01,Retail,Kolkata,3969.15,July,2025,Working Day,3
3617,Men,Soccer,Premier III,9,2,0.0,2024-11-20,Online,Mumbai,2406.47,November,2024,Working Day,4
3618,Men,Soccer,Mercurial Superfly,9,3,0.0,2025-06-15,Retail,Kolkata,932.04,June,2025,Weekend,2
3619,Kids,Lifestyle,Air Force 1,L,0,0.0,2025-02-07,Online,Kolkata,824.23,February,2025,Working Day,1
3620,Men,Running,React Infinity,11,0,0.0,2024-11-02,Retail,Bangalore,1538.46,November,2024,Weekend,4
3621,Women,Basketball,LeBron 20,L,2,0.0,2025-04-20,Retail,Mumbai,3858.11,April,2025,Weekend,2
3622,Women,Soccer,Premier III,8,3,0.0,2024-09-22,Online,Hyderabad,1951.56,September,2024,Weekend,3
3623,Men,Lifestyle,Waffle One,XL,2,0.0,2025-06-24,Retail,Mumbai,1980.48,June,2025,Working Day,2
3624,Women,Soccer,Premier III,6,1,0.0,2024-11-17,Retail,Mumbai,1124.03,November,2024,Weekend,4
3625,Kids,Soccer,Tiempo Legend,XL,2,0.0,2025-03-02,Retail,Kolkata,849.98,March,2025,Weekend,1
3626,Men,Running,React Infinity,7,2,0.0,2024-09-24,Retail,Pune,1911.32,September,2024,Working Day,3
3627,Kids,Training,SuperRep Go,8,2,0.0,2024-12-21,Online,Mumbai,396.74,December,2024,Weekend,4
3628,Kids,Running,Free RN,UNKNOWN,2,0.0,2024-12-10,Online,Hyderabad,357.52,December,2024,Working Day,4
3629,Kids,Soccer,Mercurial Superfly,XL,2,0.0,2024-12-10,Online,Hyderabad,1052.78,December,2024,Working Day,4
3630,Men,Training,Flex Trainer,12,1,0.0,2024-12-10,Online,Pune,3101.6,December,2024,Working Day,4
3631,Men,Training,Metcon 7,XL,2,0.0,2024-12-10,Retail,Bangalore,185.49,December,2024,Working Day,4
3632,Kids,Basketball,LeBron 20,UNKNOWN,1,0.0,2024-12-10,Retail,Bangalore,2836.11,December,2024,Working Day,4
3633,Kids,Training,Flex Trainer,UNKNOWN,2,0.0,2025-07-08,Online,Bangalore,1647.81,July,2025,Working Day,3
3634,Men,Lifestyle,Waffle One,L,2,0.0,2025-07-08,Online,Kolkata,3717.46,July,2025,Working Day,3
3635,Men,Training,SuperRep Go,M,2,0.0,2025-03-22,Retail,Bangalore,3656.45,March,2025,Weekend,1
3636,Women,Soccer,Tiempo Legend,M,2,0.0,2023-12-19,Retail,Delhi,2615.73,December,2023,Working Day,4
3637,Women,Running,Pegasus Turbo,6,2,0.0,2025-05-29,Retail,Delhi,1945.9,May,2025,Working Day,2
3638,Kids,Basketball,Air Jordan,8,2,0.0,2025-05-20,Online,Kolkata,1148.57,May,2025,Working Day,2
3639,Men,Soccer,Mercurial Superfly,XL,2,0.0,2025-01-05,Online,Pune,2929.76,January,2025,Weekend,1
3640,Men,Training,Metcon 7,M,0,0.0,2025-04-28,Online,Delhi,309.65,April,2025,Working Day,2
3641,Kids,Training,SuperRep Go,XL,0,0.0,2023-10-31,Retail,Delhi,132.13,October,2023,Working Day,4
3642,Men,Training,Metcon 7,XL,1,0.0,2023-10-31,Online,Mumbai,3617.85,October,2023,Working Day,4
3643,Kids,Training,Metcon 7,10,2,0.0,2023-10-31,Online,Kolkata,2037.13,October,2023,Working Day,4
3644,Kids,Running,React Infinity,UNKNOWN,2,0.0,2023-10-31,Online,Delhi,1437.04,October,2023,Working Day,4
3645,Men,Soccer,Tiempo Legend,UNKNOWN,2,0.0,2025-04-21,Online,Kolkata,632.37,April,2025,Working Day,2
3646,Men,Training,Flex Trainer,XL,3,0.0,2025-04-21,Online,Bangalore,2873.66,April,2025,Working Day,2
3647,Women,Basketball,LeBron 20,M,0,0.0,2024-10-06,Retail,Kolkata,3233.66,October,2024,Weekend,4
3648,Men,Soccer,Tiempo Legend,M,2,0.0,2025-01-08,Online,Bangalore,3584.04,January,2025,Working Day,1
3649,Kids,Lifestyle,Blazer Mid,XL,0,0.0,2024-10-19,Online,Kolkata,2408.58,October,2024,Weekend,4
3650,Women,Soccer,Premier III,M,2,0.0,2024-01-07,Retail,Delhi,520.93,January,2024,Weekend,1
3651,Men,Training,SuperRep Go,M,2,0.0,2024-12-17,Retail,Delhi,636.77,December,2024,Working Day,4
3652,Kids,Basketball,Air Jordan,XL,0,0.0,2023-11-21,Online,Hyderabad,3349.8,November,2023,Working Day,4
3653,Men,Running,Air Zoom,10,2,0.0,2024-12-03,Retail,Hyderabad,1642.93,December,2024,Working Day,4
3654,Women,Training,Metcon 7,L,3,0.0,2024-09-10,Retail,Pune,2395.74,September,2024,Working Day,3
3655,Women,Lifestyle,Air Force 1,6,2,0.0,2025-05-08,Retail,Pune,3499.88,May,2025,Working Day,2
3656,Men,Lifestyle,Waffle One,L,4,0.0,2025-06-11,Retail,Pune,3421.81,June,2025,Working Day,2
3657,Men,Soccer,Mercurial Superfly,UNKNOWN,1,0.0,2024-08-05,Online,Kolkata,3451.02,August,2024,Working Day,3
3658,Women,Training,Flex Trainer,L,2,0.0,2024-12-05,Retail,Delhi,1485.12,December,2024,Working Day,4
3659,Kids,Running,Air Zoom,7,2,0.0,2024-12-05,Online,Kolkata,684.79,December,2024,Working Day,4
3661,Kids,Training,ZoomX Invincible,XL,0,0.0,2024-12-05,Online,Delhi,2957.86,December,2024,Working Day,4
3662,Kids,Lifestyle,Waffle One,UNKNOWN,4,13007.38,2025-04-09,Online,Bangalore,131.76,April,2025,Working Day,2
3663,Women,Training,SuperRep Go,L,2,0.0,2025-04-09,Retail,Delhi,3359.81,April,2025,Working Day,2
3664,Women,Training,Flex Trainer,XL,2,0.0,2025-04-20,Retail,Mumbai,480.16,April,2025,Weekend,2
3665,Women,Lifestyle,Blazer Mid,UNKNOWN,2,0.0,2024-07-06,Retail,Hyderabad,2003.55,July,2024,Weekend,3
3666,Women,Running,Air Zoom,UNKNOWN,2,0.0,2025-04-07,Retail,Delhi,3382.55,April,2025,Working Day,2
3667,Kids,Running,Air Zoom,M,4,37169.35,2024-10-27,Online,Pune,1121.02,October,2024,Weekend,4
3668,Kids,Soccer,Premier III,XL,1,0.0,2024-10-27,Retail,Mumbai,795.86,October,2024,Weekend,4
3669,Women,Lifestyle,Blazer Mid,L,2,0.0,2023-08-27,Online,Kolkata,3859.9,August,2023,Weekend,3
3670,Men,Lifestyle,Waffle One,10,1,0.0,2024-08-16,Online,Pune,929.07,August,2024,Working Day,3
3671,Women,Running,Pegasus Turbo,9,2,0.0,2024-08-16,Retail,Bangalore,552.1,August,2024,Working Day,3
3672,Women,Soccer,Tiempo Legend,7,3,14539.45,2024-08-16,Online,Delhi,2651.63,August,2024,Working Day,3
3673,Kids,Lifestyle,Dunk Low,7,2,0.0,2025-04-18,Retail,Mumbai,2199.46,April,2025,Working Day,2
3674,Men,Lifestyle,Waffle One,XL,2,0.0,2025-04-18,Online,Pune,1819.44,April,2025,Working Day,2
3675,Men,Running,Pegasus Turbo,9,2,0.0,2024-11-13,Online,Delhi,3969.03,November,2024,Working Day,4
3676,Men,Soccer,Tiempo Legend,M,2,0.0,2024-08-14,Online,Delhi,1923.5,August,2024,Working Day,3
3677,Women,Soccer,Mercurial Superfly,L,2,0.0,2024-08-14,Online,Pune,717.69,August,2024,Working Day,3
3678,Women,Lifestyle,Waffle One,10,3,0.0,2024-08-14,Online,Kolkata,1488.91,August,2024,Working Day,3
3679,Women,Basketball,Kyrie Flytrap,M,0,0.0,2025-01-27,Retail,Bangalore,3341.51,January,2025,Working Day,1
3680,Men,Training,Flex Trainer,XL,3,2120.5,2025-01-27,Retail,Delhi,746.28,January,2025,Working Day,1
3681,Men,Soccer,Phantom GT,L,2,0.0,2025-04-09,Online,Hyderabad,1838.69,April,2025,Working Day,2
3682,Women,Basketball,Zoom Freak,12,2,0.0,2024-10-09,Retail,Mumbai,160.21,October,2024,Working Day,4
3683,Women,Soccer,Premier III,L,2,0.0,2024-05-15,Retail,Kolkata,4.26,May,2024,Working Day,2
3684,Kids,Soccer,Tiempo Legend,L,2,0.0,2024-09-01,Online,Hyderabad,3299.44,September,2024,Weekend,3
3685,Women,Basketball,Air Jordan,XL,2,0.0,2025-02-13,Retail,Hyderabad,1668.0,February,2025,Working Day,1
3686,Women,Training,SuperRep Go,8,2,0.0,2024-10-26,Retail,Hyderabad,2.86,October,2024,Weekend,4
3687,Women,Training,ZoomX Invincible,XL,1,0.0,2024-10-23,Retail,Mumbai,2418.27,October,2024,Working Day,4
3688,Kids,Running,React Infinity,L,1,0.0,2025-04-17,Retail,Kolkata,1214.86,April,2025,Working Day,2
3689,Women,Soccer,Phantom GT,XL,2,0.0,2024-09-01,Retail,Pune,1854.17,September,2024,Weekend,3
3691,Men,Soccer,Premier III,11,4,0.0,2025-03-28,Online,Bangalore,2305.88,March,2025,Working Day,1
3692,Women,Basketball,Zoom Freak,UNKNOWN,0,0.0,2025-04-07,Retail,Bangalore,1194.35,April,2025,Working Day,2
3693,Men,Basketball,Air Jordan,XL,2,0.0,2025-04-07,Retail,Hyderabad,35.71,April,2025,Working Day,2
3694,Kids,Soccer,Tiempo Legend,L,0,0.0,2025-04-07,Online,Hyderabad,1522.3,April,2025,Working Day,2
3695,Kids,Training,SuperRep Go,UNKNOWN,1,3878.37,2025-04-07,Retail,Mumbai,259.55,April,2025,Working Day,2
3696,Kids,Training,ZoomX Invincible,M,2,0.0,2024-11-09,Retail,Kolkata,1966.58,November,2024,Weekend,4
3697,Women,Running,Free RN,UNKNOWN,1,0.0,2025-02-18,Online,Pune,80.68,February,2025,Working Day,1
3698,Women,Basketball,Zoom Freak,L,0,0.0,2025-02-18,Retail,Delhi,219.99,February,2025,Working Day,1
3699,Women,Running,Air Zoom,7,2,0.0,2024-10-06,Retail,Delhi,249.58,October,2024,Weekend,4
3700,Men,Soccer,Premier III,XL,2,0.0,2025-05-20,Online,Delhi,70.93,May,2025,Working Day,2
3701,Men,Training,Metcon 7,L,2,0.0,2025-05-20,Online,Bangalore,463.88,May,2025,Working Day,2
3702,Men,Running,React Infinity,M,2,0.0,2025-05-20,Online,Pune,3398.32,May,2025,Working Day,2
3703,Men,Running,Air Zoom,M,2,0.0,2024-10-01,Online,Mumbai,326.86,October,2024,Working Day,4
3704,Kids,Running,Pegasus Turbo,M,2,0.0,2024-09-11,Retail,Delhi,3556.62,September,2024,Working Day,3
3705,Kids,Training,Metcon 7,6,2,0.0,2024-09-11,Online,Hyderabad,3860.78,September,2024,Working Day,3
3706,Men,Running,Pegasus Turbo,M,1,0.0,2025-03-09,Retail,Hyderabad,3271.38,March,2025,Weekend,1
3707,Kids,Lifestyle,Waffle One,L,4,0.0,2025-02-01,Online,Mumbai,732.26,February,2025,Weekend,1
3708,Kids,Basketball,Kyrie Flytrap,12,2,0.0,2025-02-15,Retail,Bangalore,3305.02,February,2025,Weekend,1
3709,Men,Soccer,Premier III,9,1,0.0,2023-12-28,Retail,Delhi,926.92,December,2023,Working Day,4
3710,Kids,Lifestyle,Blazer Mid,L,4,0.0,2023-12-28,Online,Mumbai,1695.86,December,2023,Working Day,4
3711,Kids,Basketball,Zoom Freak,UNKNOWN,2,0.0,2023-12-28,Online,Delhi,1077.08,December,2023,Working Day,4
3712,Kids,Basketball,Air Jordan,UNKNOWN,2,0.0,2024-08-03,Online,Delhi,3810.67,August,2024,Weekend,3
3713,Men,Basketball,Zoom Freak,XL,2,0.0,2024-10-30,Retail,Pune,3271.73,October,2024,Working Day,4
3714,Kids,Soccer,Tiempo Legend,L,2,0.0,2025-02-21,Retail,Mumbai,2363.52,February,2025,Working Day,1
3715,Men,Lifestyle,Air Force 1,L,4,0.0,2025-06-23,Online,Bangalore,2774.43,June,2025,Working Day,2
3716,Women,Soccer,Phantom GT,UNKNOWN,2,0.0,2023-08-23,Online,Pune,2442.47,August,2023,Working Day,3
3717,Kids,Training,ZoomX Invincible,9,0,0.0,2025-06-21,Retail,Kolkata,313.83,June,2025,Weekend,2
3718,Kids,Training,ZoomX Invincible,UNKNOWN,2,0.0,2025-06-21,Online,Kolkata,701.83,June,2025,Weekend,2
3719,Men,Running,Free RN,UNKNOWN,2,9152.81,2025-06-21,Online,Bangalore,3260.51,June,2025,Weekend,2
3720,Men,Lifestyle,Blazer Mid,XL,2,0.0,2025-01-24,Retail,Delhi,3369.92,January,2025,Working Day,1
3721,Kids,Soccer,Tiempo Legend,10,2,0.0,2025-07-02,Retail,Kolkata,2274.14,July,2025,Working Day,3
3722,Kids,Training,ZoomX Invincible,7,1,7281.3,2023-11-21,Retail,Mumbai,1787.45,November,2023,Working Day,4
3723,Men,Soccer,Mercurial Superfly,7,1,0.0,2024-12-29,Online,Delhi,2473.13,December,2024,Weekend,4
3724,Kids,Basketball,LeBron 20,XL,2,0.0,2025-01-22,Online,Bangalore,866.33,January,2025,Working Day,1
3725,Men,Soccer,Phantom GT,7,2,0.0,2025-05-18,Online,Bangalore,3353.55,May,2025,Weekend,2
3726,Kids,Soccer,Tiempo Legend,UNKNOWN,2,0.0,2025-01-30,Retail,Pune,239.87,January,2025,Working Day,1
3727,Women,Basketball,Zoom Freak,L,2,0.0,2024-12-17,Retail,Delhi,1555.74,December,2024,Working Day,4
3728,Men,Training,Metcon 7,7,2,0.0,2025-02-06,Online,Bangalore,1376.74,February,2025,Working Day,1
3729,Men,Running,Free RN,M,2,0.0,2025-02-06,Retail,Hyderabad,2966.82,February,2025,Working Day,1
3730,Kids,Training,ZoomX Invincible,M,1,0.0,2025-02-13,Online,Bangalore,3302.11,February,2025,Working Day,1
3731,Kids,Soccer,Phantom GT,L,2,0.0,2025-02-13,Online,Delhi,301.9,February,2025,Working Day,1
3734,Men,Basketball,Air Jordan,UNKNOWN,2,0.0,2024-09-19,Online,Kolkata,1537.11,September,2024,Working Day,3
3735,Kids,Basketball,LeBron 20,M,2,0.0,2024-09-19,Online,Bangalore,3686.2,September,2024,Working Day,3
3736,Men,Training,ZoomX Invincible,M,1,0.0,2025-03-30,Retail,Pune,1171.61,March,2025,Weekend,1
3737,Kids,Basketball,Air Jordan,12,0,0.0,2025-03-30,Retail,Pune,690.1,March,2025,Weekend,1
3738,Men,Soccer,Premier III,11,1,6828.72,2025-03-30,Online,Delhi,673.94,March,2025,Weekend,1
3739,Women,Training,SuperRep Go,11,1,0.0,2025-01-13,Online,Kolkata,3928.19,January,2025,Working Day,1
3740,Men,Basketball,Zoom Freak,UNKNOWN,0,0.0,2023-09-21,Retail,Pune,2909.82,September,2023,Working Day,3
3741,Kids,Lifestyle,Air Force 1,L,2,14283.55,2025-07-13,Retail,Kolkata,821.32,July,2025,Weekend,3
3742,Women,Soccer,Tiempo Legend,UNKNOWN,2,0.0,2024-06-20,Retail,Mumbai,2266.51,June,2024,Working Day,2
3743,Men,Training,Flex Trainer,M,2,0.0,2024-08-23,Retail,Kolkata,1370.17,August,2024,Working Day,3
3744,Kids,Training,SuperRep Go,UNKNOWN,3,0.0,2025-03-09,Online,Bangalore,2830.51,March,2025,Weekend,1
3745,Men,Lifestyle,Waffle One,UNKNOWN,2,0.0,2025-03-09,Online,Kolkata,552.84,March,2025,Weekend,1
3746,Kids,Lifestyle,Waffle One,M,2,0.0,2024-12-06,Retail,Mumbai,2815.43,December,2024,Working Day,4
3747,Men,Lifestyle,Air Force 1,UNKNOWN,4,0.0,2025-06-08,Retail,Hyderabad,616.71,June,2025,Weekend,2
3748,Kids,Training,SuperRep Go,XL,2,0.0,2025-05-21,Online,Bangalore,3386.86,May,2025,Working Day,2
3749,Men,Basketball,Air Jordan,UNKNOWN,2,0.0,2025-05-21,Online,Kolkata,479.32,May,2025,Working Day,2
3750,Kids,Training,Metcon 7,7,1,0.0,2024-12-21,Retail,Bangalore,1566.16,December,2024,Weekend,4
3751,Kids,Lifestyle,Air Force 1,XL,1,0.0,2024-10-07,Retail,Delhi,399.23,October,2024,Working Day,4
3752,Kids,Soccer,Mercurial Superfly,L,2,0.0,2024-10-07,Retail,Kolkata,2618.72,October,2024,Working Day,4
3753,Kids,Training,ZoomX Invincible,UNKNOWN,2,558.9,2025-03-30,Online,Hyderabad,757.47,March,2025,Weekend,1
3754,Kids,Running,Free RN,L,3,0.0,2024-09-29,Online,Bangalore,828.22,September,2024,Weekend,3
3755,Women,Soccer,Phantom GT,8,4,7026.48,2025-04-20,Retail,Mumbai,1007.0,April,2025,Weekend,2
3756,Men,Basketball,Kyrie Flytrap,XL,2,0.0,2024-10-01,Retail,Hyderabad,289.63,October,2024,Working Day,4
3757,Men,Training,Metcon 7,UNKNOWN,2,0.0,2024-06-12,Retail,Hyderabad,106.88,June,2024,Working Day,2
3758,Kids,Running,Pegasus Turbo,M,3,0.0,2025-05-10,Retail,Delhi,233.45,May,2025,Weekend,2
3759,Women,Basketball,LeBron 20,12,0,0.0,2025-02-03,Online,Hyderabad,1611.59,February,2025,Working Day,1
3760,Men,Basketball,Air Jordan,7,2,0.0,2025-05-29,Online,Kolkata,1735.58,May,2025,Working Day,2
3761,Women,Basketball,Zoom Freak,L,4,10224.99,2024-11-18,Online,Hyderabad,2569.74,November,2024,Working Day,4
3762,Men,Lifestyle,Air Force 1,9,1,0.0,2025-07-06,Retail,Mumbai,997.11,July,2025,Weekend,3
3763,Kids,Basketball,LeBron 20,11,0,0.0,2025-03-04,Retail,Hyderabad,3671.32,March,2025,Working Day,1
3764,Men,Lifestyle,Blazer Mid,10,2,0.0,2024-02-22,Online,Kolkata,528.86,February,2024,Working Day,1
3765,Kids,Running,Pegasus Turbo,M,3,0.0,2024-09-02,Online,Hyderabad,3376.32,September,2024,Working Day,3
3766,Women,Training,Metcon 7,UNKNOWN,2,0.0,2025-05-08,Online,Pune,1979.8,May,2025,Working Day,2
3767,Kids,Training,Flex Trainer,UNKNOWN,1,0.0,2025-05-08,Retail,Mumbai,102.84,May,2025,Working Day,2
3768,Men,Soccer,Tiempo Legend,XL,2,0.0,2024-10-03,Retail,Hyderabad,647.72,October,2024,Working Day,4
3769,Women,Running,Free RN,10,2,0.0,2025-03-17,Retail,Bangalore,799.21,March,2025,Working Day,1
3770,Women,Running,Free RN,M,4,0.0,2024-02-03,Retail,Mumbai,3784.67,February,2024,Weekend,1
3771,Kids,Basketball,Kyrie Flytrap,XL,1,0.0,2024-09-02,Retail,Delhi,2376.36,September,2024,Working Day,3
3772,Women,Soccer,Mercurial Superfly,XL,3,0.0,2024-11-23,Retail,Pune,3115.97,November,2024,Weekend,4
3773,Men,Lifestyle,Dunk Low,L,2,0.0,2024-12-16,Online,Hyderabad,816.85,December,2024,Working Day,4
3774,Women,Soccer,Mercurial Superfly,L,2,0.0,2024-12-16,Retail,Hyderabad,66.02,December,2024,Working Day,4
3775,Women,Running,Pegasus Turbo,UNKNOWN,0,0.0,2024-07-02,Online,Delhi,2865.11,July,2024,Working Day,3
3776,Men,Soccer,Tiempo Legend,L,2,0.0,2024-11-12,Online,Kolkata,1034.46,November,2024,Working Day,4
3777,Men,Training,SuperRep Go,XL,1,0.0,2025-06-05,Retail,Hyderabad,2781.77,June,2025,Working Day,2
3778,Kids,Lifestyle,Waffle One,11,2,0.0,2025-05-06,Online,Kolkata,672.15,May,2025,Working Day,2
3779,Women,Soccer,Tiempo Legend,M,2,0.0,2024-12-17,Online,Kolkata,1073.22,December,2024,Working Day,4
3780,Women,Soccer,Tiempo Legend,XL,0,0.0,2024-02-21,Online,Pune,3818.72,February,2024,Working Day,1
3781,Kids,Running,Pegasus Turbo,L,2,0.0,2024-02-21,Retail,Mumbai,642.3,February,2024,Working Day,1
3782,Kids,Training,ZoomX Invincible,UNKNOWN,0,0.0,2025-02-22,Online,Mumbai,804.02,February,2025,Weekend,1
